order_id,product_id,add_to_cart_order,reordered
2746666,22281,6,0
2027574,45190,1,1
2827596,26348,1,1
20879,21903,1,1
2736895,23909,15,1
2701614,19385,13,1
2653356,38734,7,1
750005,38374,1,1
2192622,48697,3,1
2413169,23579,2,0
654961,33443,13,1
1241729,35652,5,0
2348272,37733,11,1
2068614,10793,21,1
709804,22935,13,1
3111174,7021,7,0
3405160,32645,1,1
2737795,22825,10,1
3069011,21137,1,1
1718697,30391,4,1
1759964,8204,7,0
920417,40939,2,0
3071189,34050,1,1
3290352,24097,6,0
273671,7862,3,1
1833046,28963,32,0
3155509,47766,1,0
2892312,15424,2,1
2938608,19348,3,1
1159224,43789,7,1
1243157,20919,4,0
163836,25890,3,0
1335384,27243,2,0
2382790,36882,9,1
81654,9689,8,1
2129590,8475,6,0
2947237,13031,2,1
471997,5746,8,0
2585942,40469,23,1
1720277,26604,7,0
732731,703,17,1
1921742,4357,15,1
2485000,12409,11,0
2063285,20114,17,1
465314,7948,4,1
3270267,19145,9,0
1450162,13176,3,1
1151804,24964,6,1
1445004,31564,17,1
1533918,13269,8,0
2365370,47766,4,1
2343682,17948,3,1
1962478,1025,1,1
2716968,2713,3,1
212264,13176,3,1
1280000,45066,2,1
377813,12962,15,0
1631530,33754,6,1
1348246,40879,19,1
1168453,5928,10,1
807781,15622,7,0
3066532,19893,4,1
840104,48679,3,0
188593,47209,17,1
1087336,37538,4,0
1543514,10749,2,0
558772,26209,8,1
2104043,47209,4,1
910198,13176,11,1
1057879,39190,11,0
3282991,43086,1,1
2706873,40396,7,1
2532046,45356,2,1
3304803,15390,1,1
419736,30391,2,1
1158332,34052,21,1
2729527,26032,1,1
2119241,8339,3,1
114583,45066,3,0
951844,27323,1,0
3252008,18918,45,1
2252274,36606,4,1
1410919,1017,5,0
2994467,37646,3,1
1586850,33041,25,1
2981883,29447,1,1
1124316,3593,6,0
2030976,47766,14,1
83378,10602,1,1
3128304,11256,21,0
40498,29398,30,1
2440362,31001,7,1
1895779,27554,8,0
2413919,22035,8,0
3144380,21088,6,0
169628,20894,4,0
2523030,1600,3,1
827133,34222,21,0
3211457,22108,13,1
3171994,12258,2,1
3132782,4753,9,1
1883577,30884,3,1
2090789,17601,6,1
622013,33198,2,0
1984563,19078,5,1
1556160,25936,16,0
335873,1819,9,0
2565317,20842,3,0
2593120,10447,7,0
1641673,23288,5,1
2059467,40310,9,1
3200181,1700,4,1
3089851,8138,14,1
1500440,24964,15,0
2942642,19290,1,1
1399944,29447,1,0
786404,810,6,1
1393926,4945,1,1
3163413,5785,15,1
2492916,40646,8,0
2377671,47611,3,0
2467833,47626,4,1
468285,20607,2,0
1297634,3245,17,1
1389169,47144,7,1
1270567,47619,21,0
2601122,8174,20,0
2454415,35042,4,0
2967938,248,4,0
985681,23417,13,0
1788960,32689,9,0
1296106,16303,7,0
1098314,7503,8,0
977275,47402,3,1
3006087,43122,7,1
2226311,26927,15,1
599899,43086,1,1
2258852,36550,1,1
746930,47144,1,1
891537,21616,9,1
2739559,21557,5,0
1400563,17944,5,0
2937528,32864,8,1
3064122,45066,25,1
998610,40332,1,1
3268466,8230,9,0
1217715,13966,6,1
2460171,31506,25,0
1203646,44683,2,0
1014279,21137,5,0
1275819,2029,3,1
1450246,18681,7,1
2406975,27104,8,0
2312921,23165,13,1
801751,33754,2,1
1064177,36724,8,0
2949244,4297,31,0
2858915,22035,6,1
1667203,22825,3,1
2358741,22963,5,0
513805,14386,11,1
2004497,22425,13,0
2341945,31802,2,0
1641388,35921,8,0
1822623,24852,10,1
1590083,20899,10,1
2292051,38077,15,0
3250630,2876,4,1
1754891,43875,23,0
2264439,33754,3,0
1752439,8424,5,1
2042639,22035,7,1
1152027,41488,4,0
607287,4461,1,1
885726,6104,5,1
1772222,41290,3,1
2031749,21108,5,1
943950,46969,16,1
2570080,21616,3,1
2836801,30391,2,1
583655,31717,4,0
2482579,45646,12,1
729252,6104,13,0
1152142,46979,16,0
1484959,34358,1,0
2503812,7145,13,0
2084426,28745,6,0
1547624,15040,5,1
1426305,7781,6,1
1826103,26348,8,1
1083897,49235,1,1
767410,38444,4,0
2657645,17782,9,1
2165964,41276,2,1
1523175,24184,19,0
525627,25986,9,1
1437298,21137,5,1
2137589,21846,1,1
2642520,33095,2,1
22367,20957,20,1
3074919,3382,11,1
2101896,18272,17,0
2155766,36615,5,0
2819343,21841,7,1
667231,16848,6,0
1132100,18811,17,1
2362769,39973,3,0
1884010,44422,21,1
2325896,23099,6,1
1923579,37120,14,0
2087338,17902,2,1
1047787,25890,11,1
2965609,4731,3,0
2000686,48795,2,1
1219531,6104,2,1
1417553,31040,2,0
259599,49191,9,1
125949,3957,9,1
59244,24852,20,0
2044706,11352,3,1
3419789,22367,4,1
3293994,20955,2,1
404480,31371,10,1
733184,13143,4,1
2032135,23383,1,1
2503983,20840,9,1
913330,34969,5,0
3251363,25340,2,1
914135,38557,22,0
1248097,5876,5,1
2772969,41593,8,0
2898790,36036,5,0
332389,19678,20,1
3385775,1942,13,0
624261,3265,2,1
990855,47209,1,1
1850776,28601,15,1
2405595,48370,6,0
2142994,13707,3,1
1310990,32864,9,0
1609143,26209,4,1
3335009,24852,1,0
744710,45066,12,1
1642773,18150,7,1
579800,2086,3,0
345654,34956,1,1
596709,7414,2,1
584851,1463,2,1
730286,25659,26,1
1485660,204,28,0
3348683,10908,9,1
828381,365,7,0
3132993,18127,10,1
389632,21083,13,0
2913969,32156,4,1
434227,15680,3,0
830114,47766,4,1
616975,20487,5,0
3199539,49235,2,0
2293355,46906,7,1
697603,4957,3,1
20582,34658,2,1
3093533,44683,10,1
1269276,14385,1,0
2453682,19678,7,1
1788749,48795,6,1
2310745,5077,15,0
394375,24622,2,0
979058,31215,14,1
480657,46720,3,0
2026100,29662,1,1
3132606,27156,7,1
471759,38383,16,0
1404078,31066,1,0
2427659,26324,20,1
2920280,46667,22,0
2754678,16797,12,0
1111478,46222,5,1
2303394,17874,28,1
3251318,31433,4,0
1034108,12456,7,1
661497,43768,17,0
3074350,14462,15,0
2660917,47087,29,1
2333828,19057,10,1
1563529,21903,5,1
1874689,48190,20,0
2370246,17221,4,1
673641,47144,11,1
2248622,31915,5,0
336894,29487,5,1
142194,37330,9,0
3327689,30696,40,0
1285669,40396,5,1
263750,22115,3,1
1047621,31663,1,1
2966420,4410,10,1
1559639,35951,2,1
3151291,35855,6,0
2771276,24799,5,1
1280820,2447,6,1
2222159,19938,10,0
546232,32864,42,0
566991,30440,2,1
27805,3952,1,1
325489,3849,3,1
1029458,2539,3,1
725832,4366,4,0
2861763,26940,5,1
1137674,28842,2,0
1115608,29398,6,0
592534,12149,3,1
486246,15399,5,0
170905,21903,10,1
2851110,28199,4,1
1894771,3376,14,1
1875895,15063,1,1
2849522,31960,4,1
2811651,24269,3,0
2971543,21955,2,0
3008802,21295,2,1
2259906,46886,2,1
3351433,11281,22,1
2188858,47912,1,0
2232473,18025,18,0
319649,9212,3,1
753253,43154,1,1
3267208,30233,1,1
2526099,14992,22,0
2029252,27156,2,0
110301,34862,3,0
378082,13249,2,1
771299,18381,13,0
379016,22106,13,0
2291775,40516,6,0
1156449,38164,1,1
2619610,18023,1,0
3063098,44536,2,0
897603,30391,10,1
720841,22395,1,0
3230983,5161,2,1
23673,16818,5,0
1696915,5438,12,1
1108507,27388,4,1
2851313,23413,1,1
1282706,18140,2,0
2336720,1217,10,0
2500158,9799,5,0
3340103,6971,8,0
1483738,8819,1,1
1755838,13870,23,1
3074125,35951,10,1
226057,12859,12,1
2658812,5876,4,1
984321,48401,3,0
3395453,34429,1,1
2191059,2770,7,1
963380,48057,3,1
2820523,12276,22,0
1705037,31717,13,0
2066970,45475,3,0
557923,8277,15,1
2310608,36554,13,1
1606913,8174,13,0
2672711,2825,5,1
588198,19611,22,0
2322397,23645,33,0
101410,23236,10,0
3069311,5844,2,1
411703,47766,5,1
1950942,8518,6,1
2748290,45948,4,1
1588401,9339,2,1
2145373,432,2,1
1551993,13176,2,1
529274,21938,3,1
3357656,36695,13,1
2402497,20114,16,1
2913367,47209,2,1
103110,36646,8,1
713071,24852,6,0
1250829,20574,5,1
205424,21616,5,1
2273545,24830,22,0
681610,46667,1,0
2847954,44987,5,1
1945694,9076,10,0
757804,49610,2,1
1509092,47141,7,1
1338097,24009,20,1
411512,18811,13,1
2336628,12427,14,0
2438720,27576,7,0
502865,24759,1,1
2539464,44570,7,1
2671572,21847,4,1
1382331,44622,6,0
1492924,26209,1,1
1446,23259,2,0
2904016,13565,17,0
1278623,44142,1,0
2827729,9839,1,0
2761418,18926,1,0
640878,35431,4,1
2649322,38400,18,1
75066,31486,6,1
2644168,30336,14,0
1555735,7781,1,1
1087911,44514,26,1
1852737,41220,12,0
739646,23032,13,0
2609205,1154,3,1
1574064,24852,1,1
837973,27845,6,1
2305803,33100,4,1
1514147,15139,17,0
1848175,5077,2,1
616896,19677,10,0
388301,8424,4,1
994037,11869,2,0
3289814,8377,3,0
987133,21137,1,1
1252382,2269,5,0
1596527,39041,6,1
2037364,48595,6,0
2723488,13733,9,0
1378546,4957,10,1
2617430,13603,1,1
2313814,16349,2,1
610008,46069,14,0
2684983,12341,4,1
1993556,27511,2,1
2004239,4957,3,1
2034300,28476,4,1
885370,5097,29,0
3229216,17871,1,1
2481463,22825,5,1
3419570,33754,6,1
2412867,27966,4,1
2111256,31805,6,1
58927,16020,7,1
1574477,44632,3,1
1187680,39275,10,1
3283047,12320,17,0
1637188,31683,2,0
25791,1408,7,0
2929743,31292,10,0
2157081,29646,11,0
2100257,21479,1,1
749243,21280,25,0
263921,37119,4,0
2301139,4086,8,0
1086123,4920,3,1
3187713,40706,13,0
139724,21295,4,0
3272553,49610,6,0
1834051,32293,8,0
2640656,47626,3,1
1826062,38689,5,1
2479069,34380,12,0
1032447,19370,14,1
3285436,37067,1,1
2419075,20061,6,0
2028124,11067,1,1
6801,48205,5,1
1187373,38430,18,1
955284,4588,3,0
2283669,17568,2,1
2765741,22993,3,1
2922672,7299,5,0
2605469,36205,12,1
479021,24561,21,1
2256403,5876,20,1
3135342,1529,15,0
2236563,37646,6,0
66581,38656,7,1
2477781,47388,12,1
1193303,13176,4,0
1414046,29987,3,1
97773,6286,6,0
2679095,13802,2,0
2124490,12962,15,0
2525991,19311,1,1
772295,17224,10,0
2488455,38293,10,0
233491,14886,14,1
1951015,29370,10,1
3321219,649,10,1
2803358,38308,6,0
3365822,30406,1,0
1815718,46984,4,1
958457,4649,3,1
2009338,10156,1,1
119903,38293,4,0
1411855,37462,11,1
738153,32605,3,1
1747406,35221,11,1
1544455,39495,22,1
2958855,47862,9,1
2002670,42110,4,0
759415,29594,2,1
45286,9409,3,0
413314,2344,21,1
3210646,35561,7,0
577917,15033,3,0
2887224,3849,2,1
1747065,30353,2,1
1188573,33353,3,0
451470,44422,9,1
2123839,44422,15,1
2855154,37848,28,0
379185,33120,5,1
2932698,4086,6,0
1485605,13874,1,0
636217,28842,10,1
1713534,28535,10,1
2070424,9851,5,1
567683,5450,4,1
7626,29794,1,1
1775933,18610,4,0
2797005,12961,1,1
2290016,45125,5,0
569506,45822,3,0
69041,22888,9,1
2326185,5876,7,1
677012,9076,16,0
536141,39922,8,1
2440779,36183,3,0
826293,44328,10,0
776723,33731,12,1
67639,9815,3,0
1901482,651,12,1
1727557,27307,5,1
717503,48637,2,1
831308,41950,2,1
1311372,19894,2,1
262899,21704,6,0
2073435,34213,12,1
1162085,25525,11,1
1691984,18382,21,1
3385523,2238,16,1
3068315,34358,2,0
1811412,33731,1,1
2851125,2972,13,0
2009107,13176,1,1
78443,49158,13,0
1405492,23029,24,0
2947021,10132,13,1
1762195,4086,1,1
2772058,28647,15,1
1868667,13176,1,0
1777845,30071,7,1
2972452,16797,15,1
1238641,33037,22,0
3138735,27966,8,1
985109,12341,5,1
601751,20977,13,0
2705776,5262,2,1
1361874,49215,2,0
1770997,5818,16,1
2030971,4957,1,1
975608,45835,17,0
2327818,40174,4,1
3073654,5450,12,0
1759330,41658,2,1
1451226,10989,8,0
2212514,22935,3,0
3365706,49235,2,0
3383805,17949,14,1
1413890,32019,4,1
3255475,14462,2,0
2474003,24852,4,1
1116737,594,14,1
358540,47630,19,1
1722101,24489,2,0
2234504,41290,2,1
723225,27086,6,0
1689528,48976,1,1
210564,13629,4,1
2013285,32730,9,0
436760,19057,8,1
164332,45290,4,1
1060056,277,4,1
1668980,39408,4,0
2393949,32839,14,1
3026591,26450,22,1
1724659,34050,1,1
1124718,48835,8,1
71623,3513,2,1
1535103,11140,1,1
1689210,42828,33,1
1447744,47087,2,0
2186400,24852,3,1
3059176,32738,21,0
2080110,13575,6,1
818066,36412,1,1
2844275,44611,10,0
143666,47209,6,1
957582,26221,7,1
2815567,3957,1,1
1602402,28465,18,1
2160729,9387,7,1
1225531,15712,8,0
3351071,24852,1,1
2243082,29941,12,0
3189285,13176,4,1
2525145,13629,4,1
2256541,8693,4,1
2101206,24852,1,1
1538761,24852,2,0
2019291,18382,3,0
232742,28999,18,0
3324831,1634,12,1
2833326,36735,12,1
1577566,38275,4,0
470690,44548,23,1
280066,18362,4,0
406305,6576,2,1
927769,10052,3,1
3210095,3006,5,1
1704449,27360,5,0
1987425,34931,10,0
1059401,25842,8,0
3168373,28217,2,1
938708,6962,9,0
2232265,39108,5,1
241209,19660,1,1
3047120,12515,5,0
1974473,26839,24,0
3349635,27845,7,1
2301440,9339,8,0
2281553,4605,2,1
1528208,35221,4,1
2870027,13166,1,1
2848851,4357,5,1
2639331,43961,12,0
34340,12481,9,1
437512,39054,13,0
1779360,31608,1,1
25190,39428,14,0
2156875,21405,23,0
2435457,9006,5,1
2733392,16622,8,1
594021,26762,5,0
2389732,14335,11,1
1788768,35951,2,1
2071653,43962,12,1
2239787,32786,8,1
1711326,41665,17,1
492010,28289,4,1
2424768,49520,22,1
2679208,46667,26,0
1807107,19821,14,1
1342332,48163,2,0
1379756,9327,12,0
1917565,13819,10,1
1926151,9175,2,1
2908186,36011,5,0
1442782,16616,22,0
1820253,1999,2,1
2838382,8518,5,1
336173,23909,2,1
2000177,32429,9,1
2405903,2864,9,0
872786,26283,7,0
2343257,8021,14,0
2688785,3873,1,1
1978731,32689,1,1
1553409,35121,2,1
230676,47185,4,0
2895771,3999,13,0
670203,15304,18,0
14980,49533,6,1
1017905,34969,3,1
3095129,45161,3,0
3208636,19660,1,1
1969375,46676,4,1
461888,13514,1,1
791436,22677,22,0
2668127,16254,10,1
2711135,35715,8,1
430748,34358,11,0
3000743,16823,8,0
3196687,4377,3,1
335435,30839,6,1
2398948,44142,5,0
1027441,13829,19,1
208809,25017,25,1
1301683,34969,4,0
2563661,8571,1,1
3089542,42265,4,0
1785407,14084,1,0
2248110,38650,15,0
1784754,16759,6,1
189017,21709,2,0
2823140,46522,17,0
1829055,34429,3,1
1087787,22802,7,0
1141,40706,13,0
1753499,34356,8,0
1950773,13176,7,1
450829,43200,6,0
738619,12341,2,1
1129369,35921,27,1
3340955,40203,8,1
1165424,14401,23,0
3237589,17679,16,1
659159,18531,2,1
1689855,13225,7,1
3135217,724,4,0
262544,15357,2,0
24536,47325,6,0
1779545,14104,7,1
1572050,35470,1,1
162556,44904,5,0
1743481,29615,3,1
824168,11709,5,1
1074938,13702,8,0
2916455,17181,8,0
112510,1700,8,0
3251577,39812,4,0
9273,8048,17,0
1355377,21872,5,0
2047527,14678,1,0
1158998,27845,1,1
1953998,9883,12,1
798045,21591,16,1
1806176,13176,2,1
1772668,13166,4,1
532391,12496,1,1
1505193,13740,11,1
2769330,41220,2,1
42658,45290,16,0
577064,48933,2,1
1232895,1374,8,1
2153192,19348,7,0
2288652,40634,25,1
1593870,30450,12,1
1371912,44632,5,1
1529361,25672,5,0
3142190,37065,13,1
1125190,41787,24,0
3225060,13646,11,1
2216274,45622,10,1
2157717,39190,9,1
1589905,24616,7,1
339881,48679,7,1
1932703,31215,11,1
359998,21405,13,0
827112,21903,9,1
3133931,14651,9,0
2428527,29447,3,1
2221446,37929,3,1
3138414,17872,5,0
3105352,37552,5,0
1957496,32691,10,1
3076539,47766,3,1
2603437,36523,4,1
147580,14197,12,1
883400,27156,8,1
594472,7825,9,0
176181,4193,6,1
1258612,47209,6,0
1708982,13080,9,1
1202115,7521,2,1
300728,22849,5,1
3298476,26209,11,0
1690603,13914,3,0
1398103,4605,22,0
1769961,24850,3,0
717263,3696,12,0
3116334,48370,1,0
2581532,9896,11,1
1181364,2380,7,0
492456,14678,13,1
1664906,15453,21,0
1330498,27405,8,1
2942658,14643,21,1
1261654,23805,7,0
279939,49174,5,0
2485744,42533,5,0
920828,22298,7,1
2328242,39275,23,1
3375681,23744,9,0
2459601,35094,6,1
3136048,34940,3,1
3089920,41771,2,1
708944,40706,3,0
2114448,46041,3,0
1748528,46522,8,1
2732061,45488,2,0
1061354,17286,8,1
1674387,27951,17,0
3292217,42265,18,0
1438827,16797,3,1
2283476,39448,5,1
3004212,49131,10,0
2911665,44910,6,0
3169742,30756,11,0
3067996,15872,3,1
535069,12980,1,1
2422716,15541,1,0
618834,11759,3,1
2215980,45371,5,0
3096731,3339,4,0
462440,17668,7,0
927994,5876,1,1
729700,33043,1,1
2099101,5776,17,0
1607126,33788,7,0
414160,31081,4,0
2892707,32734,10,0
2859769,40174,4,1
1780710,5025,9,0
1483963,30305,10,0
2836776,35221,10,0
1987482,20955,12,0
1519109,27104,2,1
1857775,8571,1,1
1263636,36695,8,1
3170694,44843,4,0
2467506,36572,4,0
68304,40709,8,1
575130,42455,3,1
575602,781,6,1
128264,38371,7,0
3043209,44359,2,0
2022766,8022,1,1
29838,22312,10,0
16922,39009,7,0
1691855,47877,22,0
1113063,22227,11,0
2379379,23734,3,1
426772,24506,2,0
555081,49235,4,1
2437828,32052,18,0
2229824,26800,18,0
3020633,33731,15,1
1352382,23761,4,1
130230,12341,9,0
2156030,17122,10,1
1366063,13176,8,1
2826262,10411,26,1
1531045,26604,12,1
347216,22908,16,1
1314534,6324,1,0
877697,1511,1,1
1509195,20114,29,1
1909601,8192,6,0
1925048,29311,8,1
1061205,9839,8,1
422038,2966,16,1
23474,31257,11,1
1891423,10749,9,1
2859089,19519,3,0
63557,19322,6,1
1274352,13042,3,0
1338281,4920,7,1
1929671,24427,23,0
2264188,7116,1,1
1352639,8859,23,1
1799343,21903,7,1
2489921,33716,3,0
1351025,12914,1,0
3074612,27801,22,1
2050286,39411,27,0
3215125,47766,6,1
998934,33407,10,1
2490680,12258,9,0
1410383,12831,2,1
1373674,24574,1,0
3236941,21903,28,0
652570,18370,4,0
1158917,49175,6,0
1783913,37886,7,0
2202483,22935,28,1
3368668,28928,2,1
2541525,4210,3,1
647516,22610,7,1
2928196,21543,6,0
3127775,16882,8,0
2321904,18719,1,0
1996887,9493,33,0
885991,5322,19,1
1228283,35806,11,1
2526339,31506,11,1
990876,44780,17,0
1112670,43961,27,1
2688026,37606,5,0
108736,25931,12,0
1130221,21709,10,1
1904241,33043,3,1
962773,9390,4,1
1984058,33540,31,0
1635297,30720,13,0
1076957,30887,30,0
1875587,37478,4,1
2394343,28199,2,0
3297326,13166,9,1
2384200,22993,7,1
3338018,13166,1,1
2386629,11332,16,0
21910,37792,10,1
233483,11460,8,0
2111623,14129,7,1
237591,13709,7,1
144792,8953,1,1
1219803,44359,6,1
219484,13176,9,1
2073649,38777,3,1
885587,41006,4,0
1271550,26889,8,0
3166750,6193,23,0
2647474,27086,6,1
3013465,12508,25,1
1188822,21999,7,0
1422537,47479,7,1
2955025,47209,14,1
2018022,8277,11,0
2930420,48745,3,1
2928008,36865,4,1
2707860,13249,1,1
1484054,21137,10,0
152567,30639,4,1
3403234,45066,4,1
2415836,12103,11,1
1988767,30426,16,0
2637260,49054,6,0
1653617,17794,5,0
3234519,49151,15,1
195576,12107,16,0
2439764,34126,3,1
1605861,20114,3,1
1125705,36082,4,1
936877,5322,3,0
1742526,48310,2,1
1180099,22228,6,1
1817313,31040,17,0
146504,43352,2,1
2239954,43789,4,0
1624648,44596,5,0
1063306,33985,16,0
635849,14636,20,1
1202373,8518,5,1
1938575,9387,2,1
1712312,33783,8,0
1723549,32537,12,1
825570,40268,1,0
747238,18234,11,0
961272,19863,6,0
2113497,5450,2,1
2692317,43789,9,1
2215139,13629,18,1
472852,30016,16,0
478,10145,5,0
2267331,32726,5,0
693365,33294,10,0
1813265,45570,2,1
35324,7916,8,0
1495791,9364,10,0
2882891,44683,17,0
2789354,329,4,1
635206,7574,6,1
920700,210,14,1
1944199,40332,1,1
2999497,47890,31,1
2921737,30340,4,1
1154207,8012,16,0
1391137,1319,2,0
2716123,19003,2,0
560703,26800,15,0
1638495,10017,13,1
2719497,13909,2,0
3412965,7751,8,1
1072593,47626,1,0
2594275,27683,4,0
1875835,41198,12,0
1354360,9755,9,1
1740477,20709,23,0
213985,79,5,1
1387076,33249,10,0
808605,36316,24,1
3190018,5373,4,1
146307,27642,1,0
1357165,49533,4,1
3244895,19038,11,0
2266201,34590,12,0
3339562,47823,11,0
3387877,23375,5,1
1771161,36216,47,0
2036730,21137,8,1
2162904,48559,3,1
943547,29625,2,1
2072647,39619,7,0
1337538,24852,2,1
2158889,13944,12,1
2589756,32018,9,0
973430,44632,3,1
1855885,8193,6,1
2184210,24024,8,0
838751,5479,3,1
1680981,14654,13,0
2949559,11712,1,0
542338,44142,10,1
446590,21269,3,0
906306,21903,12,1
1213553,30489,14,1
2290530,20114,11,0
2600184,3142,5,1
2967901,5250,34,0
1832139,34122,10,0
3015211,31674,1,0
1755888,24964,10,1
2001068,20995,6,0
3248858,4605,23,0
2077453,4605,2,0
1445152,27695,14,1
72596,33897,7,0
2613989,4920,19,1
1008517,31693,8,1
2797202,4366,3,1
2072855,8555,4,1
3196780,2361,1,0
3314364,4687,1,1
2818625,5022,4,1
2227350,42228,3,0
1752192,31577,6,1
591328,20039,2,1
1475372,3265,3,1
1388008,48841,15,1
56655,44142,2,1
2580419,44075,13,0
1298378,781,17,0
1464845,26620,10,1
3309200,27796,4,0
286803,1896,3,0
1296957,5068,24,1
841712,5782,1,0
195729,14999,2,0
2512392,22512,4,0
1608224,31717,10,0
1477811,6184,7,0
589507,43379,5,0
897735,42944,5,1
1113046,49111,14,0
3056215,14947,7,0
1485423,34827,18,1
1181971,1540,5,1
110244,4656,4,1
1798335,30391,3,1
2320574,41237,2,1
2191823,42736,1,0
1122349,11076,13,1
1374447,12384,4,0
593406,49683,3,1
1264042,35939,18,0
2807168,21847,17,0
2172033,21572,4,1
735101,7500,10,0
594492,23025,8,0
2370560,6606,2,1
3085475,10144,8,1
3210973,13176,4,1
2244967,5785,1,1
2007988,44702,10,0
863484,27966,4,1
3250014,8277,17,1
2761003,19057,3,1
556323,32566,3,1
2775610,43122,7,1
948978,10005,11,0
2133300,34946,19,0
79112,248,11,0
2355233,40878,11,1
3082495,19057,1,1
2711795,17419,4,1
2156717,48142,4,1
1412628,13042,4,1
1278709,36164,6,1
1436756,6193,15,1
2295983,47766,3,1
3392455,20541,9,1
421103,21405,7,1
3228112,24852,5,1
1110915,27104,10,0
571662,4162,8,0
2605129,33000,13,1
1462758,20955,9,0
2170213,37646,2,1
611361,39200,6,1
1930933,8274,3,1
409826,48453,2,1
2528350,18594,6,1
408674,45066,4,0
1550720,38656,13,1
663903,33871,1,1
708661,5077,2,1
2853798,38563,13,1
2782624,18761,15,0
871792,38540,5,1
2340471,32655,3,0
2608613,15541,4,1
1495111,17794,11,1
2097925,24799,11,1
2487023,36187,16,1
1562069,48357,9,1
2126317,6128,25,0
3297322,23576,20,1
287394,20019,1,1
974967,22849,4,1
1619547,16528,1,0
2881486,45343,16,1
1869743,47209,3,1
1262713,12023,27,1
1972362,39887,4,1
401762,10504,7,0
2783609,26790,30,0
2107343,38844,9,0
3255139,13870,19,1
2962292,3480,1,1
2037284,21137,8,1
2069513,48679,6,1
522511,38622,3,0
1575465,23909,3,0
394956,39947,2,0
347866,21497,6,0
964608,3696,22,0
3326676,11710,8,1
1800554,5120,2,1
1233672,49531,3,0
410571,31334,4,1
2818732,38650,7,0
103552,32177,3,1
1714116,19171,1,0
1270385,21137,3,1
713075,10312,7,1
1335339,26055,6,1
2753426,20120,1,1
699869,26384,2,1
294781,4792,5,1
1771124,28823,19,1
478857,12409,2,0
807274,43221,1,1
2334390,17568,4,0
2685254,25435,14,1
939805,40898,13,0
2219908,9210,21,0
1027099,47962,1,1
1855652,18926,3,1
1108119,29270,10,0
3216864,20332,6,1
2818397,42736,18,0
2513256,44632,14,1
741913,47119,11,1
876147,5042,1,1
264063,16797,10,1
3195463,7739,8,1
1459255,47119,8,0
1415603,19240,8,1
2104621,47209,2,1
167108,28745,14,1
2920294,45668,5,1
1568277,49533,4,0
766719,45578,4,0
2440598,40571,4,0
2625220,22825,12,1
455799,28465,3,0
2380648,23165,2,0
1567380,21137,2,1
2403601,11855,10,0
2312441,16185,11,1
3252947,5390,6,0
2874108,11782,10,1
2186578,48784,2,1
1865975,3464,8,1
3303116,18288,17,0
375241,3608,6,0
3157490,43253,8,0
302543,11481,9,1
1682523,14852,5,0
2060645,42445,7,1
2344153,4724,1,1
1855809,44517,11,1
2102052,9741,1,1
268991,20682,16,1
1236129,36545,6,0
1488416,8006,10,0
2599587,8590,6,1
1442467,10490,6,0
3048534,37229,9,1
775218,11352,11,0
2760886,24964,4,1
338781,22081,50,1
1576690,19749,12,1
1663413,16237,4,1
2554465,43129,2,1
2060638,31504,8,0
1309980,21292,3,1
2974407,6036,2,0
2752347,15519,5,1
2228498,5785,2,1
3064580,25466,1,0
2627529,11712,3,1
1247092,28544,5,1
788637,33706,2,1
2997636,5785,2,1
878714,47766,3,1
700073,26882,3,1
2927070,43632,1,0
3320279,41719,8,0
359762,20734,3,1
3220334,48745,13,1
2923400,19539,16,0
3170987,13740,33,1
2989115,23236,14,1
2894857,48697,9,0
1929081,1890,6,0
1827806,10025,19,1
2891255,28322,8,1
1354881,14761,28,0
189914,47668,6,0
1031490,46667,10,0
110559,27156,6,1
1189050,24062,6,0
2931951,8903,6,1
1711197,33438,13,0
860681,18670,1,1
947966,19734,5,0
2510248,46149,1,1
2145354,40173,9,1
2526777,17758,18,0
191533,6799,8,1
1814379,18303,13,0
2913987,37917,1,1
1329183,25647,4,0
1366855,5692,6,1
2384818,30069,6,0
1071880,42221,17,1
457705,2099,15,0
1814301,6740,16,0
1697679,2078,10,1
2296898,25931,16,0
2821227,33735,2,1
225312,42591,15,0
3037979,11777,12,0
2997688,15131,2,1
2714554,8460,8,0
1527947,11352,12,0
840359,30949,4,0
924220,47329,1,0
3335100,18272,9,0
3098216,47209,20,1
2292547,37886,5,0
2233556,27325,20,1
1076437,30135,5,0
387231,40516,8,0
1821067,12442,5,0
966236,46616,6,0
191889,14870,14,0
1168692,40302,6,1
26658,14197,3,0
216092,46729,12,1
3016510,20084,8,1
1622538,41400,8,1
879143,37382,14,0
3144210,33572,12,1
1049597,31955,2,0
771293,27966,7,1
583111,48657,12,1
3346634,47815,3,0
1132181,47734,2,1
1236646,47790,17,0
2134482,47209,3,1
664097,26105,28,0
547397,31981,4,0
2435048,47209,11,0
322614,24852,1,1
922983,48364,1,1
758304,21137,11,1
2803006,33316,29,1
2938949,47766,1,1
2037872,10343,12,1
2486817,15294,1,0
491160,43740,4,1
994843,33018,6,1
1808819,2855,9,1
1442430,9550,3,1
468969,19683,5,0
1203781,10895,23,0
2495196,17794,6,1
2340898,14881,3,0
1140740,25407,16,1
382138,41290,2,1
2622683,13640,20,0
1704619,8193,3,1
3240726,1587,3,0
3116140,16897,18,0
3419467,11100,11,0
3352520,35503,14,1
1771793,34466,4,1
922981,29454,15,1
2966454,5063,23,0
376315,8424,11,0
697546,28017,3,0
3196995,22890,7,0
